Date,Region,County,Market,Commodity Category,Commodity,Priceflag,Pricetype,Currency(USD),Price (Ksh),Inflation Rate,Rainfall Average,Unit_Quantity,Year,Month,Day Name,Day_Classification
2021-03-15,Rift Valley,Turkana,Kalobeyei,cereals and tubers,Rice,aggregate,Retail,109.6488,91.76,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Kalobeyei,cereals and tubers,Sorghum,aggregate,Retail,109.6488,60.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Kalobeyei,cereals and tubers,Wheat flour,aggregate,Retail,109.6488,70.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Kalobeyei,"meat, fish and eggs",Meat (beef),aggregate,Retail,109.6488,500.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Kalobeyei,milk and dairy,Milk (UHT),aggregate,Retail,109.6488,73.82,5.9,13.286000000000001,500,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Kalobeyei,miscellaneous food,Salt,aggregate,Retail,109.6488,12.06,5.9,13.286000000000001,200,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Kalobeyei,miscellaneous food,Sugar,aggregate,Retail,109.6488,120.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Kalobeyei,oil and fats,Oil (vegetable),aggregate,Retail,109.6488,206.18,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Kalobeyei,vegetables and fruits,Bananas,aggregate,Retail,109.6488,10.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Lodwar town,cereals and tubers,Maize,aggregate,Retail,109.6488,70.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Lodwar town,cereals and tubers,Maize flour,aggregate,Retail,109.6488,80.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Lodwar town,cereals and tubers,Potatoes (Irish),aggregate,Retail,109.6488,100.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Lodwar town,cereals and tubers,Wheat flour,aggregate,Retail,109.6488,80.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Lodwar town,miscellaneous food,Sugar,aggregate,Retail,109.6488,120.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Lodwar town,vegetables and fruits,Bananas,aggregate,Retail,109.6488,20.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,cereals and tubers,Maize,aggregate,Retail,109.6488,41.67,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,cereals and tubers,Potatoes (Irish),aggregate,Retail,109.6488,53.33,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,cereals and tubers,Rice,aggregate,Retail,109.6488,116.67,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,"meat, fish and eggs",Meat (beef),aggregate,Retail,109.6488,516.67,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,"meat, fish and eggs",Meat (camel),aggregate,Retail,109.6488,450.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,milk and dairy,Milk (UHT),aggregate,Retail,109.6488,78.89,5.9,13.286000000000001,500,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,milk and dairy,"Milk (camel, fresh)",aggregate,Retail,109.6488,50.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,miscellaneous food,Sugar,aggregate,Retail,109.6488,120.83,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,oil and fats,Cooking fat,aggregate,Retail,109.6488,180.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,oil and fats,Oil (vegetable),aggregate,Retail,109.6488,208.33,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-03-15,Rift Valley,Turkana,Mogadishu,pulses and nuts,Beans (dry),aggregate,Retail,109.6488,115.0,5.9,13.286000000000001,1,2021,3,Monday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,cereals and tubers,Maize flour,aggregate,Retail,106.8059,51.77,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,66.06,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,cereals and tubers,Rice,aggregate,Retail,106.8059,93.27,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,cereals and tubers,Wheat flour,aggregate,Retail,106.8059,69.65,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,440.45,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,"meat, fish and eggs",Meat (goat),aggregate,Retail,106.8059,532.12,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,milk and dairy,Milk (UHT),aggregate,Retail,106.8059,51.41,5.76,29.462266666666665,500,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,milk and dairy,"Milk (cow, fresh)",aggregate,Retail,106.8059,80.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,miscellaneous food,Sugar,aggregate,Retail,106.8059,111.41,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,oil and fats,Cooking fat,aggregate,Retail,106.8059,178.18,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,oil and fats,Oil (vegetable),aggregate,Retail,106.8059,199.2,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Bangladesh,pulses and nuts,Beans (dry),aggregate,Retail,106.8059,106.36,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,cereals and tubers,Maize,aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,cereals and tubers,Maize flour,aggregate,Retail,106.8059,59.06,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,58.89,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,cereals and tubers,Sorghum,aggregate,Retail,106.8059,68.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,428.75,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,"meat, fish and eggs",Meat (goat),aggregate,Retail,106.8059,497.5,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,milk and dairy,Milk (UHT),aggregate,Retail,106.8059,54.17,5.76,29.462266666666665,500,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,miscellaneous food,Salt,aggregate,Retail,106.8059,10.0,5.76,29.462266666666665,200,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,oil and fats,Cooking fat,aggregate,Retail,106.8059,179.29,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,oil and fats,Oil (vegetable),aggregate,Retail,106.8059,177.26,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Junda,vegetables and fruits,Bananas,aggregate,Retail,106.8059,11.67,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,cereals and tubers,Maize,aggregate,Retail,106.8059,49.17,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,cereals and tubers,Maize flour,aggregate,Retail,106.8059,63.01,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,55.14,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,cereals and tubers,Rice,aggregate,Retail,106.8059,98.06,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,cereals and tubers,Sorghum,aggregate,Retail,106.8059,70.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,445.19,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,"meat, fish and eggs",Meat (goat),aggregate,Retail,106.8059,523.33,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,miscellaneous food,Salt,aggregate,Retail,106.8059,10.0,5.76,29.462266666666665,200,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,miscellaneous food,Sugar,aggregate,Retail,106.8059,108.52,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,oil and fats,Cooking fat,aggregate,Retail,106.8059,165.74,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kalahari,vegetables and fruits,Bananas,aggregate,Retail,106.8059,10.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,cereals and tubers,Maize,aggregate,Retail,106.8059,45.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,cereals and tubers,Maize flour,aggregate,Retail,106.8059,60.15,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,68.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,cereals and tubers,Rice,aggregate,Retail,106.8059,100.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,cereals and tubers,Sorghum,aggregate,Retail,106.8059,60.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,cereals and tubers,Wheat flour,aggregate,Retail,106.8059,68.24,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,441.67,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,"meat, fish and eggs",Meat (goat),aggregate,Retail,106.8059,503.33,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,milk and dairy,"Milk (cow, fresh)",aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,oil and fats,Cooking fat,aggregate,Retail,106.8059,168.33,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,pulses and nuts,Beans (dry),aggregate,Retail,106.8059,101.15,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Kisumu Ndogo,vegetables and fruits,Bananas,aggregate,Retail,106.8059,9.67,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,cereals and tubers,Maize,aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,cereals and tubers,Maize flour,aggregate,Retail,106.8059,59.29,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,56.18,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,cereals and tubers,Rice,aggregate,Retail,106.8059,103.33,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,cereals and tubers,Wheat flour,aggregate,Retail,106.8059,68.18,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,425.45,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,"meat, fish and eggs",Meat (goat),aggregate,Retail,106.8059,482.42,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,milk and dairy,Milk (UHT),aggregate,Retail,106.8059,51.57,5.76,29.462266666666665,500,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,milk and dairy,"Milk (cow, fresh)",aggregate,Retail,106.8059,80.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,miscellaneous food,Salt,aggregate,Retail,106.8059,13.64,5.76,29.462266666666665,200,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Moroto,oil and fats,Oil (vegetable),aggregate,Retail,106.8059,200.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,cereals and tubers,Maize,aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,cereals and tubers,Maize flour,aggregate,Retail,106.8059,56.15,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,68.33,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,cereals and tubers,Rice,aggregate,Retail,106.8059,107.73,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,cereals and tubers,Wheat flour,aggregate,Retail,106.8059,65.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,435.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,milk and dairy,"Milk (cow, fresh)",aggregate,Retail,106.8059,80.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,miscellaneous food,Salt,aggregate,Retail,106.8059,10.0,5.76,29.462266666666665,200,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,miscellaneous food,Sugar,aggregate,Retail,106.8059,102.69,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,oil and fats,Cooking fat,aggregate,Retail,106.8059,159.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,pulses and nuts,Beans (dry),aggregate,Retail,106.8059,110.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Coast,Mombasa,Shonda,vegetables and fruits,Bananas,aggregate,Retail,106.8059,10.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,cereals and tubers,Maize,aggregate,Retail,106.8059,47.24,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,cereals and tubers,Maize flour,aggregate,Retail,106.8059,50.36,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,59.55,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,cereals and tubers,Rice,aggregate,Retail,106.8059,95.3,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,cereals and tubers,Sorghum,aggregate,Retail,106.8059,70.3,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,cereals and tubers,Wheat flour,aggregate,Retail,106.8059,65.91,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,494.85,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,milk and dairy,Milk (UHT),aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,500,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,miscellaneous food,Salt,aggregate,Retail,106.8059,10.0,5.76,29.462266666666665,200,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,miscellaneous food,Sugar,aggregate,Retail,106.8059,102.18,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,oil and fats,Cooking fat,aggregate,Retail,106.8059,150.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,oil and fats,Oil (vegetable),aggregate,Retail,106.8059,190.27,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,pulses and nuts,Beans (dry),aggregate,Retail,106.8059,91.05,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Dandora,vegetables and fruits,Bananas,aggregate,Retail,106.8059,6.59,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,cereals and tubers,Maize,aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,cereals and tubers,Maize flour,aggregate,Retail,106.8059,52.39,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,cereals and tubers,Sorghum,aggregate,Retail,106.8059,70.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,cereals and tubers,Wheat flour,aggregate,Retail,106.8059,58.18,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,492.73,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,"meat, fish and eggs",Meat (goat),aggregate,Retail,106.8059,550.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,milk and dairy,Milk (UHT),aggregate,Retail,106.8059,50.45,5.76,29.462266666666665,500,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,miscellaneous food,Sugar,aggregate,Retail,106.8059,107.09,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,oil and fats,Oil (vegetable),aggregate,Retail,106.8059,186.36,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kangemi,vegetables and fruits,Bananas,aggregate,Retail,106.8059,5.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,cereals and tubers,Maize,aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,cereals and tubers,Maize flour,aggregate,Retail,106.8059,52.78,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,cereals and tubers,Rice,aggregate,Retail,106.8059,96.36,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,cereals and tubers,Sorghum,aggregate,Retail,106.8059,70.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,cereals and tubers,Wheat flour,aggregate,Retail,106.8059,58.18,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,475.15,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,"meat, fish and eggs",Meat (goat),aggregate,Retail,106.8059,533.33,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,milk and dairy,Milk (UHT),aggregate,Retail,106.8059,51.52,5.76,29.462266666666665,500,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,milk and dairy,"Milk (cow, fresh)",aggregate,Retail,106.8059,65.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,miscellaneous food,Salt,aggregate,Retail,106.8059,9.91,5.76,29.462266666666665,200,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,miscellaneous food,Sugar,aggregate,Retail,106.8059,104.89,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,pulses and nuts,Beans (dry),aggregate,Retail,106.8059,103.32,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kawangware,vegetables and fruits,Bananas,aggregate,Retail,106.8059,5.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kibra,cereals and tubers,Maize,aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kibra,cereals and tubers,Maize flour,aggregate,Retail,106.8059,58.18,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kibra,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,54.77,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kibra,cereals and tubers,Rice,aggregate,Retail,106.8059,98.48,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kibra,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,460.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kibra,milk and dairy,"Milk (camel, fresh)",aggregate,Retail,106.8059,70.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kibra,miscellaneous food,Sugar,aggregate,Retail,106.8059,114.84,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Kibra,oil and fats,Oil (vegetable),aggregate,Retail,106.8059,192.95,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,cereals and tubers,Maize flour,aggregate,Retail,106.8059,54.48,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,cereals and tubers,Potatoes (Irish),aggregate,Retail,106.8059,42.21,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,cereals and tubers,Rice,aggregate,Retail,106.8059,99.9,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,cereals and tubers,Sorghum,aggregate,Retail,106.8059,65.91,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,497.27,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,"meat, fish and eggs",Meat (goat),aggregate,Retail,106.8059,535.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,milk and dairy,Milk (UHT),aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,500,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,milk and dairy,"Milk (camel, fresh)",aggregate,Retail,106.8059,65.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,milk and dairy,"Milk (cow, fresh)",aggregate,Retail,106.8059,60.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,miscellaneous food,Sugar,aggregate,Retail,106.8059,100.32,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,oil and fats,Cooking fat,aggregate,Retail,106.8059,150.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mathare,pulses and nuts,Beans (dry),aggregate,Retail,106.8059,95.45,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,cereals and tubers,Maize flour,aggregate,Retail,106.8059,53.79,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,cereals and tubers,Rice,aggregate,Retail,106.8059,100.18,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,cereals and tubers,Sorghum,aggregate,Retail,106.8059,69.55,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,"meat, fish and eggs",Meat (beef),aggregate,Retail,106.8059,482.73,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,"meat, fish and eggs",Meat (camel),aggregate,Retail,106.8059,450.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,"meat, fish and eggs",Meat (goat),aggregate,Retail,106.8059,505.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,milk and dairy,Milk (UHT),aggregate,Retail,106.8059,50.0,5.76,29.462266666666665,500,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,miscellaneous food,Salt,aggregate,Retail,106.8059,9.85,5.76,29.462266666666665,200,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,miscellaneous food,Sugar,aggregate,Retail,106.8059,100.0,5.76,29.462266666666665,1,2021,4,Thursday,weekday
2021-04-15,Nairobi,Nairobi,Mukuru,oil and fats,Cooking fat,aggregate,Retail,106.8059,147.45,5.76,29.462266666666665,1,2021,4,Thursday,weekday
